fecha,año,mes,dia,dia_semana,dia_del_año,temp_media,temp_maxima,temp_minima,precipitacion_mm,humedad_relativa,velocidad_viento,presion_hpa,nubosidad_oktas,tipo_dia
2022-02-05,2022,2,5,5,36,18.1,23.4,11.3,0.0,57.1,6.5,867.6,3.0,Despejado
2022-02-06,2022,2,6,6,37,20.9,24.7,13.4,0.0,50.6,16.5,865.9,2.0,Despejado
2022-02-07,2022,2,7,0,38,23.3,28.1,17.4,0.0,48.2,7.6,863.6,2.0,Despejado
2022-02-08,2022,2,8,1,39,22.7,28.7,16.4,0.0,57.7,2.6,860.0,2.0,Despejado
2022-02-09,2022,2,9,2,40,20.8,26.0,13.8,0.0,50.6,10.1,864.4,3.0,Despejado
2022-02-10,2022,2,10,3,41,21.2,25.0,16.2,0.0,50.3,6.7,865.5,0.0,Despejado
2022-02-11,2022,2,11,4,42,21.7,27.0,17.5,1.9,53.5,33.5,863.6,8.0,Llovizna
2022-02-12,2022,2,12,5,43,21.3,25.2,16.3,0.0,54.1,12.3,863.2,1.0,Despejado
2022-02-13,2022,2,13,6,44,21.7,26.9,16.5,0.0,50.4,6.0,860.7,2.0,Despejado
2022-02-14,2022,2,14,0,45,19.1,25.7,14.8,0.0,53.6,5.3,865.3,3.0,Despejado
2022-02-15,2022,2,15,1,46,24.8,31.4,20.6,0.0,45.6,15.8,863.4,2.0,Despejado
2022-02-16,2022,2,16,2,47,20.1,24.6,13.5,0.0,53.6,9.6,865.0,1.0,Despejado
2022-02-17,2022,2,17,3,48,23.5,28.0,18.4,0.0,52.8,7.4,862.6,0.0,Despejado
2022-02-18,2022,2,18,4,49,21.7,27.9,13.9,0.0,51.9,14.6,866.6,2.0,Despejado
2022-02-19,2022,2,19,5,50,21.8,27.4,16.8,0.0,51.9,27.3,867.1,1.0,Despejado
2022-02-20,2022,2,20,6,51,21.2,25.3,17.0,0.0,60.0,8.3,860.5,1.0,Despejado
2022-02-21,2022,2,21,0,52,21.9,27.9,16.6,0.0,49.1,3.8,862.8,3.0,Despejado
2022-02-22,2022,2,22,1,53,23.4,28.7,19.4,0.0,50.0,3.5,863.3,2.0,Despejado
2022-02-23,2022,2,23,2,54,19.5,24.3,12.2,0.0,63.3,5.6,863.8,1.0,Despejado
2022-02-24,2022,2,24,3,55,19.4,23.6,13.4,0.0,56.9,11.7,863.1,1.0,Despejado
2022-02-25,2022,2,25,4,56,23.9,27.6,17.8,0.0,51.2,3.4,863.1,3.0,Despejado
2022-02-26,2022,2,26,5,57,23.0,29.9,19.0,0.0,51.5,20.9,861.3,3.0,Despejado
2022-02-27,2022,2,27,6,58,23.3,28.4,17.8,0.0,51.5,5.5,863.2,0.0,Despejado
2022-02-28,2022,2,28,0,59,22.9,29.7,18.3,0.0,52.4,44.6,863.4,1.0,Despejado
2022-03-01,2022,3,1,1,60,24.8,30.5,17.1,0.0,55.3,12.8,860.4,2.0,Despejado
2022-03-02,2022,3,2,2,61,23.9,30.3,17.6,0.0,60.0,8.2,862.2,2.0,Despejado
2022-03-03,2022,3,3,3,62,28.3,31.8,21.9,0.0,52.7,1.6,858.8,0.0,Despejado
2022-03-04,2022,3,4,4,63,25.0,30.8,19.6,0.0,54.5,5.3,864.5,1.0,Despejado
2022-03-05,2022,3,5,5,64,27.2,31.9,19.9,0.0,46.3,9.5,861.8,3.0,Despejado
2022-03-06,2022,3,6,6,65,25.0,29.3,18.5,0.0,52.8,12.3,864.3,3.0,Despejado
2022-03-07,2022,3,7,0,66,20.5,27.0,16.2,0.0,59.9,8.5,865.0,3.0,Despejado
2022-03-08,2022,3,8,1,67,22.2,28.6,18.1,0.0,55.8,0.5,864.6,1.0,Despejado
2022-03-09,2022,3,9,2,68,25.3,31.1,20.6,0.0,53.8,12.2,861.9,2.0,Despejado
2022-03-10,2022,3,10,3,69,24.4,30.3,18.3,0.0,54.8,22.2,862.7,2.0,Despejado
2022-03-11,2022,3,11,4,70,23.2,29.2,15.9,0.0,51.5,9.8,861.1,0.0,Despejado
2022-03-12,2022,3,12,5,71,22.2,27.4,15.6,0.0,53.2,7.8,864.4,0.0,Despejado
2022-03-13,2022,3,13,6,72,23.3,29.9,19.1,0.0,61.3,7.3,863.1,1.0,Despejado
2022-03-14,2022,3,14,0,73,25.2,30.9,18.5,0.0,56.6,4.1,862.3,1.0,Despejado
2022-03-15,2022,3,15,1,74,22.5,29.1,17.2,0.0,58.9,14.8,864.9,1.0,Despejado
2022-03-16,2022,3,16,2,75,24.8,28.8,17.5,5.6,57.0,7.1,863.6,8.0,Lluvia_moderada
2022-03-17,2022,3,17,3,76,25.6,31.5,19.1,0.0,54.3,4.5,863.9,2.0,Despejado
2022-03-18,2022,3,18,4,77,22.6,28.7,17.5,0.0,57.3,21.5,864.3,1.0,Despejado
2022-03-19,2022,3,19,5,78,21.3,27.4,16.7,0.0,55.4,6.5,863.8,2.0,Despejado
2022-03-20,2022,3,20,6,79,25.2,29.5,18.4,0.0,48.2,3.1,862.0,2.0,Despejado
2022-03-21,2022,3,21,0,80,23.9,30.8,17.5,0.0,60.8,0.6,862.4,2.0,Despejado
2022-03-22,2022,3,22,1,81,25.2,31.2,21.1,0.0,54.3,12.8,862.2,0.0,Despejado
2022-03-23,2022,3,23,2,82,23.6,28.2,17.8,0.0,58.5,7.3,860.1,1.0,Despejado
2022-03-24,2022,3,24,3,83,22.6,26.8,16.7,0.0,52.8,35.8,864.2,2.0,Despejado
2022-03-25,2022,3,25,4,84,24.8,30.5,17.2,0.0,65.0,13.6,860.4,2.0,Despejado
2022-03-26,2022,3,26,5,85,21.8,27.4,17.5,0.0,62.3,0.5,864.8,2.0,Despejado
2022-03-27,2022,3,27,6,86,21.9,27.9,15.0,0.0,59.4,6.3,862.0,2.0,Despejado
2022-03-28,2022,3,28,0,87,24.7,30.1,19.1,0.0,62.6,5.5,861.0,1.0,Despejado
2022-03-29,2022,3,29,1,88,26.3,33.1,19.6,0.0,54.6,0.5,861.9,1.0,Despejado
2022-03-30,2022,3,30,2,89,24.0,28.5,16.9,0.0,55.5,5.2,865.0,1.0,Despejado
2022-03-31,2022,3,31,3,90,24.4,30.0,20.4,0.0,59.8,0.7,862.5,1.0,Despejado
2022-04-01,2022,4,1,4,91,24.3,30.6,17.5,0.0,61.7,6.1,862.2,0.0,Despejado
2022-04-02,2022,4,2,5,92,28.7,34.5,22.6,0.0,66.4,8.5,861.3,1.0,Despejado
2022-04-03,2022,4,3,6,93,24.9,31.0,18.2,0.0,50.5,0.5,861.4,2.0,Despejado
2022-04-04,2022,4,4,0,94,22.7,29.4,15.1,6.6,66.9,5.5,863.3,7.0,Lluvia_moderada
2022-04-05,2022,4,5,1,95,24.3,28.5,19.2,0.0,57.9,2.0,864.1,2.0,Despejado
2022-04-06,2022,4,6,2,96,25.6,32.2,20.8,0.0,50.5,1.3,863.7,2.0,Despejado
2022-04-07,2022,4,7,3,97,25.1,31.2,17.3,0.0,52.5,8.6,866.0,2.0,Despejado
2022-04-08,2022,4,8,4,98,22.7,26.6,18.6,0.0,57.0,0.9,862.2,1.0,Despejado
2022-04-09,2022,4,9,5,99,24.0,28.5,19.5,0.0,64.0,8.6,864.2,0.0,Despejado
2022-04-10,2022,4,10,6,100,26.4,30.8,21.6,0.0,58.9,3.3,861.9,2.0,Despejado
2022-04-11,2022,4,11,0,101,26.3,32.4,21.2,0.0,60.8,6.4,863.5,2.0,Despejado
2022-04-12,2022,4,12,1,102,27.3,33.6,20.4,0.0,54.2,6.3,858.4,3.0,Despejado
2022-04-13,2022,4,13,2,103,21.8,25.7,16.1,0.0,63.4,16.7,861.7,3.0,Despejado
2022-04-14,2022,4,14,3,104,26.3,32.7,19.3,0.0,56.2,4.2,861.9,0.0,Despejado
2022-04-15,2022,4,15,4,105,24.5,31.3,17.3,0.0,61.2,2.7,862.5,1.0,Despejado
2022-04-16,2022,4,16,5,106,24.4,30.5,19.4,0.0,59.6,0.5,863.9,1.0,Despejado
2022-04-17,2022,4,17,6,107,23.9,28.7,17.1,0.0,52.1,0.9,861.6,1.0,Despejado
2022-04-18,2022,4,18,0,108,25.8,32.1,20.6,3.9,65.0,13.8,862.8,8.0,Llovizna
2022-04-19,2022,4,19,1,109,24.4,27.9,17.4,0.0,56.6,13.7,863.6,0.0,Despejado
2022-04-20,2022,4,20,2,110,27.0,32.9,20.9,0.0,58.5,1.0,861.9,1.0,Despejado
2022-04-21,2022,4,21,3,111,25.0,30.7,19.0,0.0,57.9,15.3,859.7,2.0,Despejado
2022-04-22,2022,4,22,4,112,24.0,27.7,17.6,0.0,56.5,0.5,862.5,1.0,Despejado
2022-04-23,2022,4,23,5,113,22.5,28.7,18.2,0.0,64.3,4.1,862.5,0.0,Despejado
2022-04-24,2022,4,24,6,114,29.2,34.0,23.2,0.0,53.6,2.0,861.5,3.0,Despejado
2022-04-25,2022,4,25,0,115,26.9,31.8,20.0,0.0,59.3,3.3,860.3,1.0,Despejado
2022-04-26,2022,4,26,1,116,25.9,29.5,20.1,0.0,59.0,12.1,861.2,0.0,Despejado
2022-04-27,2022,4,27,2,117,25.8,31.6,20.7,0.0,52.8,19.2,859.7,3.0,Despejado
2022-04-28,2022,4,28,3,118,24.7,30.4,18.5,0.0,55.0,0.5,862.2,2.0,Despejado
2022-04-29,2022,4,29,4,119,24.8,31.7,18.2,0.0,54.2,2.1,862.2,3.0,Despejado
2022-04-30,2022,4,30,5,120,25.9,30.3,20.6,22.9,77.6,18.0,864.4,6.0,Lluvia_intensa
2022-05-01,2022,5,1,6,121,22.4,26.6,16.9,0.0,53.4,13.3,863.5,0.0,Despejado
2022-05-02,2022,5,2,0,122,24.9,28.9,17.6,0.0,53.0,6.7,859.3,0.0,Despejado
2022-05-03,2022,5,3,1,123,21.5,27.5,16.0,0.0,58.0,0.5,863.8,2.0,Despejado
2022-05-04,2022,5,4,2,124,27.4,31.2,22.3,0.0,59.5,0.5,861.7,2.0,Despejado
2022-05-05,2022,5,5,3,125,25.7,30.2,19.9,0.0,50.2,0.6,862.7,2.0,Despejado
2022-05-06,2022,5,6,4,126,25.5,31.0,17.8,0.0,55.6,18.5,863.3,3.0,Despejado
2022-05-07,2022,5,7,5,127,24.9,31.1,20.3,0.0,55.5,7.1,862.3,2.0,Despejado
2022-05-08,2022,5,8,6,128,22.2,28.7,16.4,0.0,58.3,1.4,863.6,1.0,Despejado
2022-05-09,2022,5,9,0,129,25.5,31.8,17.8,5.5,61.4,7.8,862.5,5.0,Lluvia_moderada
2022-05-10,2022,5,10,1,130,24.2,30.9,19.5,0.0,61.1,0.5,863.6,1.0,Despejado
2022-05-11,2022,5,11,2,131,29.3,33.5,22.5,0.6,54.7,6.1,859.5,7.0,Llovizna
2022-05-12,2022,5,12,3,132,25.3,29.8,19.7,0.0,48.3,0.5,864.1,2.0,Despejado
2022-05-13,2022,5,13,4,133,24.9,29.2,20.1,0.0,56.4,2.1,861.7,1.0,Despejado
2022-05-14,2022,5,14,5,134,24.2,30.6,18.6,0.0,56.0,21.6,864.0,0.0,Despejado
2022-05-15,2022,5,15,6,135,26.3,33.0,21.3,0.0,61.3,12.1,862.2,3.0,Despejado
2022-05-16,2022,5,16,0,136,24.4,28.0,19.1,0.0,57.5,1.3,862.1,1.0,Despejado
2022-05-17,2022,5,17,1,137,26.7,30.8,21.7,0.0,55.7,0.5,861.1,1.0,Despejado
2022-05-18,2022,5,18,2,138,24.6,28.9,17.9,0.0,61.6,7.1,862.0,2.0,Despejado
2022-05-19,2022,5,19,3,139,23.6,29.9,16.6,0.0,56.8,3.1,862.0,0.0,Despejado
2022-05-20,2022,5,20,4,140,31.1,36.3,25.6,6.5,53.3,10.4,857.7,7.0,Lluvia_moderada
2022-05-21,2022,5,21,5,141,27.9,33.0,20.6,0.0,55.3,9.7,862.1,3.0,Despejado
2022-05-22,2022,5,22,6,142,24.1,28.8,16.2,0.0,56.4,16.3,863.3,2.0,Despejado
2022-05-23,2022,5,23,0,143,26.6,33.5,20.3,0.0,57.0,7.5,864.2,1.0,Despejado
2022-05-24,2022,5,24,1,144,28.4,32.7,22.5,0.0,57.1,18.8,860.0,3.0,Despejado
2022-05-25,2022,5,25,2,145,24.9,30.3,17.0,5.9,61.5,11.9,862.0,6.0,Lluvia_moderada
2022-05-26,2022,5,26,3,146,24.9,30.9,17.9,0.0,59.3,0.9,864.5,2.0,Despejado
2022-05-27,2022,5,27,4,147,24.4,29.4,17.4,0.0,57.2,1.9,864.3,3.0,Despejado
2022-05-28,2022,5,28,5,148,20.4,24.0,12.9,0.0,63.9,7.0,863.4,3.0,Despejado
2022-05-29,2022,5,29,6,149,24.4,30.6,17.4,0.0,60.2,1.3,863.1,2.0,Despejado
2022-05-30,2022,5,30,0,150,29.7,34.7,25.6,0.0,55.8,14.7,859.1,3.0,Despejado
2022-05-31,2022,5,31,1,151,27.5,31.7,23.1,0.0,54.9,9.3,861.1,0.0,Despejado
2022-06-01,2022,6,1,2,152,22.4,26.1,16.2,50.2,93.3,24.3,863.3,7.0,Lluvia_intensa
2022-06-02,2022,6,2,3,153,22.3,29.1,17.2,4.2,80.0,14.0,864.5,7.0,Llovizna
2022-06-03,2022,6,3,4,154,26.1,29.8,19.9,31.8,94.7,16.3,863.7,7.0,Lluvia_intensa
2022-06-04,2022,6,4,5,155,22.4,26.7,17.0,22.6,97.8,7.8,863.6,6.0,Lluvia_intensa
2022-06-05,2022,6,5,6,156,19.9,24.7,12.3,26.6,91.8,12.8,869.9,8.0,Lluvia_intensa
2022-06-06,2022,6,6,0,157,24.3,28.2,18.5,20.6,88.7,19.1,860.6,8.0,Lluvia_intensa
2022-06-07,2022,6,7,1,158,22.7,27.4,15.2,0.0,73.8,5.2,863.9,5.0,Despejado
2022-06-08,2022,6,8,2,159,22.1,27.1,16.9,0.0,82.2,2.8,866.5,4.0,Despejado
2022-06-09,2022,6,9,3,160,22.5,29.5,16.7,11.7,82.9,18.3,865.5,6.0,Lluvia_moderada
2022-06-10,2022,6,10,4,161,22.0,28.7,16.2,0.8,69.2,9.6,867.2,8.0,Llovizna
2022-06-11,2022,6,11,5,162,21.1,26.6,16.9,0.0,73.2,3.0,864.8,5.0,Despejado
2022-06-12,2022,6,12,6,163,24.0,30.2,16.9,0.0,80.2,0.5,863.4,5.0,Despejado
2022-06-13,2022,6,13,0,164,21.1,28.0,16.7,0.0,77.8,42.7,865.9,3.0,Despejado
2022-06-14,2022,6,14,1,165,20.3,26.8,14.9,8.4,78.6,18.0,865.3,7.0,Lluvia_moderada
2022-06-15,2022,6,15,2,166,23.0,29.0,17.9,43.6,85.5,24.9,862.9,5.0,Lluvia_intensa
2022-06-16,2022,6,16,3,167,23.3,29.4,17.3,0.0,69.5,21.5,863.5,4.0,Despejado
2022-06-17,2022,6,17,4,168,19.3,24.2,14.9,11.7,88.9,19.0,865.0,6.0,Lluvia_moderada
2022-06-18,2022,6,18,5,169,22.8,29.1,15.1,0.8,72.8,6.5,863.9,6.0,Llovizna
2022-06-19,2022,6,19,6,170,20.0,24.8,13.1,0.0,77.3,25.0,867.6,3.0,Despejado
2022-06-20,2022,6,20,0,171,24.2,29.6,19.5,0.0,77.7,1.5,863.7,3.0,Despejado
2022-06-21,2022,6,21,1,172,19.7,26.7,13.2,0.0,79.5,13.2,863.1,5.0,Despejado
2022-06-22,2022,6,22,2,173,22.3,26.6,14.7,0.3,76.4,18.5,863.0,6.0,Llovizna
2022-06-23,2022,6,23,3,174,27.2,32.0,21.5,15.0,82.8,17.8,858.9,5.0,Lluvia_moderada
2022-06-24,2022,6,24,4,175,24.1,29.7,16.6,105.7,92.9,20.4,860.8,6.0,Lluvia_intensa
2022-06-25,2022,6,25,5,176,23.1,28.9,15.2,11.8,83.6,30.0,865.4,8.0,Lluvia_moderada
2022-06-26,2022,6,26,6,177,24.2,29.0,20.1,6.5,81.6,15.1,864.1,7.0,Lluvia_moderada
2022-06-27,2022,6,27,0,178,20.5,27.0,15.1,83.2,96.0,25.5,864.9,6.0,Lluvia_intensa
2022-06-28,2022,6,28,1,179,21.3,25.0,14.9,29.2,94.6,17.3,864.0,6.0,Lluvia_intensa
2022-06-29,2022,6,29,2,180,21.6,27.2,15.5,1.4,81.6,6.2,865.1,5.0,Llovizna
2022-06-30,2022,6,30,3,181,22.7,27.3,16.2,31.0,94.2,8.7,863.2,6.0,Lluvia_intensa
2022-07-01,2022,7,1,4,182,21.4,26.5,13.9,11.1,78.8,19.6,866.3,6.0,Lluvia_moderada
2022-07-02,2022,7,2,5,183,22.9,27.5,16.3,0.0,70.8,5.5,862.6,6.0,Despejado
2022-07-03,2022,7,3,6,184,24.1,28.5,17.2,9.3,83.2,13.9,864.9,6.0,Lluvia_moderada
2022-07-04,2022,7,4,0,185,19.6,25.9,14.6,20.7,87.7,16.6,868.3,7.0,Lluvia_intensa
2022-07-05,2022,7,5,1,186,24.3,28.1,16.5,21.9,85.1,14.9,861.8,7.0,Lluvia_intensa
2022-07-06,2022,7,6,2,187,21.1,27.3,16.8,0.0,79.4,1.4,864.0,2.0,Despejado
2022-07-07,2022,7,7,3,188,20.4,24.7,15.0,0.8,79.3,7.7,862.8,7.0,Llovizna
2022-07-08,2022,7,8,4,189,22.0,27.4,16.5,6.0,77.2,4.7,864.6,6.0,Lluvia_moderada
2022-07-09,2022,7,9,5,190,18.0,23.0,12.6,61.0,92.5,44.2,863.5,5.0,Lluvia_intensa
2022-07-10,2022,7,10,6,191,20.2,25.0,13.8,6.3,84.9,12.1,863.4,6.0,Lluvia_moderada
2022-07-11,2022,7,11,0,192,19.6,26.3,12.7,38.1,93.5,20.2,865.4,6.0,Lluvia_intensa
2022-07-12,2022,7,12,1,193,24.3,30.2,19.9,3.5,76.2,12.3,864.7,6.0,Llovizna
2022-07-13,2022,7,13,2,194,19.1,24.2,12.1,9.5,88.1,12.3,867.2,5.0,Lluvia_moderada
2022-07-14,2022,7,14,3,195,23.0,29.9,15.2,19.0,85.2,12.1,863.4,5.0,Lluvia_moderada
2022-07-15,2022,7,15,4,196,24.6,31.3,18.5,30.4,86.9,16.4,862.8,8.0,Lluvia_intensa
2022-07-16,2022,7,16,5,197,25.6,32.5,18.7,101.9,87.8,34.3,861.3,5.0,Lluvia_intensa
2022-07-17,2022,7,17,6,198,26.2,31.0,20.7,19.8,87.4,21.5,861.1,5.0,Lluvia_moderada
2022-07-18,2022,7,18,0,199,20.5,24.6,14.0,0.0,72.1,8.4,867.6,2.0,Despejado
2022-07-19,2022,7,19,1,200,24.7,28.9,18.6,23.1,93.4,34.7,865.9,8.0,Lluvia_intensa
2022-07-20,2022,7,20,2,201,24.4,28.1,16.6,13.4,83.7,11.0,861.9,6.0,Lluvia_moderada
2022-07-21,2022,7,21,3,202,24.8,28.8,18.4,42.1,93.7,19.2,863.3,6.0,Lluvia_intensa
2022-07-22,2022,7,22,4,203,25.6,31.4,20.4,1.8,78.4,4.7,862.2,7.0,Llovizna
2022-07-23,2022,7,23,5,204,22.1,28.6,16.1,67.6,98.0,10.7,863.8,8.0,Lluvia_intensa
2022-07-24,2022,7,24,6,205,21.6,27.6,16.2,0.1,69.7,7.1,865.1,8.0,Llovizna
2022-07-25,2022,7,25,0,206,18.6,23.3,14.5,0.0,79.8,11.1,863.8,4.0,Despejado
2022-07-26,2022,7,26,1,207,26.1,31.3,19.2,48.0,87.8,16.5,860.7,7.0,Lluvia_intensa
2022-07-27,2022,7,27,2,208,24.3,28.0,19.7,27.5,89.9,21.4,861.9,8.0,Lluvia_intensa
2022-07-28,2022,7,28,3,209,22.6,29.3,14.8,24.2,91.5,20.7,867.3,6.0,Lluvia_intensa
2022-07-29,2022,7,29,4,210,21.8,28.2,17.7,6.4,80.6,7.3,866.1,7.0,Lluvia_moderada
2022-07-30,2022,7,30,5,211,23.4,30.1,17.4,28.0,90.9,16.9,863.4,8.0,Lluvia_intensa
2022-07-31,2022,7,31,6,212,24.7,28.6,17.5,13.1,83.6,31.1,862.8,8.0,Lluvia_moderada
2022-08-01,2022,8,1,0,213,19.1,25.7,13.0,28.1,95.8,23.7,863.3,6.0,Lluvia_intensa
2022-08-02,2022,8,2,1,214,20.7,26.0,15.7,0.0,75.2,1.6,866.7,3.0,Despejado
2022-08-03,2022,8,3,2,215,22.5,28.5,16.3,0.0,78.4,18.0,864.0,5.0,Despejado
2022-08-04,2022,8,4,3,216,25.5,29.3,19.5,0.0,67.0,4.3,860.8,4.0,Despejado
2022-08-05,2022,8,5,4,217,18.9,25.8,12.1,15.1,92.3,38.6,865.9,5.0,Lluvia_moderada
2022-08-06,2022,8,6,5,218,20.3,27.2,14.5,12.0,83.4,21.7,865.5,8.0,Lluvia_moderada
2022-08-07,2022,8,7,6,219,23.4,30.1,17.9,0.0,72.0,9.2,863.5,5.0,Despejado
2022-08-08,2022,8,8,0,220,21.8,27.1,17.5,1.1,75.5,16.8,861.9,5.0,Llovizna
2022-08-09,2022,8,9,1,221,22.5,28.5,18.0,0.5,83.1,5.7,865.5,8.0,Llovizna
2022-08-10,2022,8,10,2,222,25.8,32.1,19.2,32.9,95.3,32.6,863.1,7.0,Lluvia_intensa
2022-08-11,2022,8,11,3,223,25.0,31.4,19.9,8.0,78.7,46.9,862.5,5.0,Lluvia_moderada
2022-08-12,2022,8,12,4,224,18.3,24.1,10.7,9.6,82.4,14.9,864.3,7.0,Lluvia_moderada
2022-08-13,2022,8,13,5,225,20.8,26.1,13.6,32.6,92.1,12.9,864.9,6.0,Lluvia_intensa
2022-08-14,2022,8,14,6,226,23.4,26.9,16.1,9.5,87.0,10.1,864.1,7.0,Lluvia_moderada
2022-08-15,2022,8,15,0,227,19.4,25.9,14.3,0.0,74.0,3.6,865.6,6.0,Despejado
2022-08-16,2022,8,16,1,228,21.8,26.0,17.6,19.5,85.3,9.5,864.2,8.0,Lluvia_moderada
2022-08-17,2022,8,17,2,229,23.0,29.7,18.3,10.2,77.9,26.5,864.2,6.0,Lluvia_moderada
2022-08-18,2022,8,18,3,230,21.8,25.9,16.0,0.0,74.1,7.8,862.7,2.0,Despejado
2022-08-19,2022,8,19,4,231,21.2,25.4,16.7,5.1,86.0,4.5,864.5,6.0,Lluvia_moderada
2022-08-20,2022,8,20,5,232,21.7,26.8,17.0,0.0,72.0,0.7,864.4,6.0,Despejado
2022-08-21,2022,8,21,6,233,22.4,28.3,16.3,37.5,98.0,25.7,864.6,7.0,Lluvia_intensa
2022-08-22,2022,8,22,0,234,23.9,30.6,19.5,5.9,74.3,17.2,863.7,6.0,Lluvia_moderada
2022-08-23,2022,8,23,1,235,20.1,25.2,13.9,26.6,91.4,37.2,863.4,5.0,Lluvia_intensa
2022-08-24,2022,8,24,2,236,21.7,26.8,14.1,13.1,81.9,16.8,865.0,8.0,Lluvia_moderada
2022-08-25,2022,8,25,3,237,24.3,31.0,17.1,0.0,64.5,21.6,861.2,5.0,Despejado
2022-08-26,2022,8,26,4,238,20.3,25.4,16.2,59.0,96.5,16.4,863.4,6.0,Lluvia_intensa
2022-08-27,2022,8,27,5,239,24.3,28.9,18.2,0.0,76.1,13.0,862.1,5.0,Despejado
2022-08-28,2022,8,28,6,240,18.1,22.4,11.2,0.0,74.3,5.3,866.3,4.0,Despejado
2022-08-29,2022,8,29,0,241,27.7,31.9,23.6,14.5,82.1,14.8,862.4,5.0,Lluvia_moderada
2022-08-30,2022,8,30,1,242,20.4,26.7,14.2,45.9,95.5,9.0,865.8,5.0,Lluvia_intensa
2022-08-31,2022,8,31,2,243,22.9,28.4,18.0,53.8,92.1,20.7,865.0,6.0,Lluvia_intensa
2022-09-01,2022,9,1,3,244,21.1,27.4,16.1,49.6,90.9,14.8,864.6,7.0,Lluvia_intensa
2022-09-02,2022,9,2,4,245,23.7,29.8,18.8,64.6,93.7,20.8,863.2,8.0,Lluvia_intensa
2022-09-03,2022,9,3,5,246,21.3,27.4,14.4,0.0,74.5,15.2,862.2,2.0,Despejado
2022-09-04,2022,9,4,6,247,24.5,29.5,16.9,0.0,75.6,11.0,863.5,5.0,Despejado
2022-09-05,2022,9,5,0,248,19.5,24.7,13.2,6.9,88.2,5.9,863.3,7.0,Lluvia_moderada
2022-09-06,2022,9,6,1,249,22.0,29.0,14.2,7.8,82.9,7.7,865.0,6.0,Lluvia_moderada
2022-09-07,2022,9,7,2,250,25.6,31.4,18.7,0.0,74.0,10.2,864.7,5.0,Despejado
2022-09-08,2022,9,8,3,251,24.4,29.1,17.1,9.3,67.7,52.6,863.4,7.0,Lluvia_moderada
2022-09-09,2022,9,9,4,252,25.0,29.3,21.0,15.9,88.5,25.8,861.7,6.0,Lluvia_moderada
2022-09-10,2022,9,10,5,253,23.4,29.1,17.6,0.1,66.3,18.5,862.2,8.0,Llovizna
2022-09-11,2022,9,11,6,254,19.7,24.8,15.1,10.5,81.4,8.0,866.0,6.0,Lluvia_moderada
2022-09-12,2022,9,12,0,255,20.0,24.8,15.6,2.2,77.9,13.0,864.7,6.0,Llovizna
2022-09-13,2022,9,13,1,256,25.5,30.3,21.0,27.0,98.0,18.3,861.1,7.0,Lluvia_intensa
2022-09-14,2022,9,14,2,257,22.3,29.0,15.9,0.0,67.8,0.5,865.6,4.0,Despejado
2022-09-15,2022,9,15,3,258,24.7,29.0,19.1,1.9,75.2,13.9,863.8,7.0,Llovizna
2022-09-16,2022,9,16,4,259,23.4,29.0,19.4,0.0,65.6,2.0,863.8,4.0,Despejado
2022-09-17,2022,9,17,5,260,23.1,28.6,16.0,0.0,75.7,1.6,861.2,3.0,Despejado
2022-09-18,2022,9,18,6,261,25.8,32.4,21.1,69.7,94.9,20.2,863.2,6.0,Lluvia_intensa
2022-09-19,2022,9,19,0,262,22.7,28.0,15.7,11.0,75.5,28.4,861.6,6.0,Lluvia_moderada
2022-09-20,2022,9,20,1,263,20.3,26.0,15.4,5.0,74.5,16.6,862.4,7.0,Lluvia_moderada
2022-09-21,2022,9,21,2,264,22.6,28.2,15.6,33.2,98.0,30.6,865.1,7.0,Lluvia_intensa
2022-09-22,2022,9,22,3,265,22.4,27.7,15.5,15.9,89.3,23.9,861.3,7.0,Lluvia_moderada
2022-09-23,2022,9,23,4,266,27.0,33.3,20.8,0.0,70.7,4.1,860.9,4.0,Despejado
2022-09-24,2022,9,24,5,267,22.0,29.0,18.0,30.9,97.1,20.1,866.2,6.0,Lluvia_intensa
2022-09-25,2022,9,25,6,268,20.1,26.0,13.6,26.4,93.1,21.4,867.9,6.0,Lluvia_intensa
2022-09-26,2022,9,26,0,269,20.4,24.7,13.2,30.4,91.6,13.4,865.4,6.0,Lluvia_intensa
2022-09-27,2022,9,27,1,270,23.8,28.4,19.8,50.0,98.0,32.2,861.3,6.0,Lluvia_intensa
2022-09-28,2022,9,28,2,271,23.1,29.2,18.2,6.3,77.3,30.4,860.1,7.0,Lluvia_moderada
2022-09-29,2022,9,29,3,272,17.2,23.3,9.7,0.0,77.7,7.8,868.6,3.0,Despejado
2022-09-30,2022,9,30,4,273,21.5,27.2,16.9,0.0,72.9,32.1,866.3,4.0,Despejado
2022-10-01,2022,10,1,5,274,23.1,27.5,17.7,0.0,76.4,2.8,861.9,1.0,Despejado
2022-10-02,2022,10,2,6,275,21.5,28.2,16.8,3.1,77.4,9.3,865.4,7.0,Llovizna
2022-10-03,2022,10,3,0,276,21.1,26.1,13.4,0.3,75.0,10.2,860.6,7.0,Llovizna
2022-10-04,2022,10,4,1,277,20.5,24.4,15.9,0.0,77.9,1.3,865.2,1.0,Despejado
2022-10-05,2022,10,5,2,278,17.3,22.2,13.0,48.5,98.0,12.7,866.8,8.0,Lluvia_intensa
2022-10-06,2022,10,6,3,279,17.4,21.0,9.5,1.9,76.5,10.7,866.5,6.0,Llovizna
